Export_country,Import_country,Nominal Value (SUM),Tons (SUM)
Malaysia,Iran,8000024.728515625,11297.591999999999
Malaysia,Iraq,3848182.0,5949.923
Malaysia,Ireland,421878.02853608126,244.86205029515668
Malaysia,Italy,309662391.7078858,310591.75086561614
Malaysia,Japan,1444069370.0607915,1305737.5455575644
Malaysia,Jordan,2059329.41015625,2094.4578007812497
Malaysia,Kenya,161528.38269042963,169.00739990234376
Malaysia,Kuwait,7847049.871093751,6974.863616210938
Malaysia,Laos,1900.7666015625,2.5
Malaysia,Liberia,4763.30029296875,5.6
Malaysia,Lithuania,172223.2744140625,121.31600141525254
Malaysia,Macao,45302.046875,36.603
Malaysia,Maldives,53049.734375,37.080169921875
Malaysia,Mauritania,139289.3115234375,146.37599999999998
Malaysia,Mauritius,7607.7565917968805,9.120000000000001
Malaysia,Mexico,22030093.071899414,19449.919580883197
Malaysia,Montenegro,12503.93176269532,10.022
Malaysia,Morocco,1260276.2954101565,1078.964
Malaysia,Mozambique,151818.01293945312,86.262
Malaysia,Myanmar,13736530.233154302,22266.47137562823
Malaysia,Netherlands,177958318.35029215,152192.12945366825
Malaysia,New Caledonia,78146.6015625,60.44
Malaysia,New Zealand,18915832.676963806,17153.39475873824
Malaysia,Nicaragua,41616.6307373047,48.60219738769532
Malaysia,Nigeria,1924474.2783203125,2121.09693359375
Malaysia,Norway,368694.2964477539,222.084
Malaysia,Oman,19962094.738181114,45215.183596903036
Malaysia,Pakistan,30540467.22346443,41656.70385376808
Malaysia,Panama,2537.81298828125,2.0
Malaysia,Papua New Guinea,2836331.2342834473,1979.1495504699046
Malaysia,Peru,1425753.4333496094,1008.40430859375
Malaysia,Philippines,491810365.0,877424.7145881841
Malaysia,Poland,5799083.241699219,4188.0650080934865
Malaysia,Portugal,2362272.015625,1835.9310083389275
Malaysia,Qatar,123059998.02187252,290587.08590625
Malaysia,Romania,553741.6416015625,434.3949999809265
Malaysia,Russia,514381.4140625,427.04200000000003
Malaysia,Saudi Arabia,58169215.16442872,132997.36997024834
Malaysia,Serbia,7290001.239135743,4996.1810000000005
Malaysia,Singapore,419601674.0406353,352588.0697615869
Malaysia,Slovakia,7414407.181671143,4827.3309579194765
Malaysia,Slovenia,4932235.029785156,3731.461973667144
Malaysia,Solomon Islands,272039.2125549316,217.5572100067139
Malaysia,South Africa,21671980.842193604,20032.248291015625
Malaysia,South Korea,2230315841.0,4226539.140422446
Malaysia,Spain,29101738.82592774,24287.5825625
Malaysia,Sri Lanka,12246593.085083015,26909.289274206174
Malaysia,Sudan,77614.796875,107.13
Malaysia,Suriname,5490.06005859375,5.106
Malaysia,Sweden,33530585.154747494,26666.825315071797
Malaysia,Switzerland,4849557.939228059,3346.775422817506
Malaysia,Taiwan,984701852.5765362,1065067.4864333796
Malaysia,Thailand,790680197.4745184,1111687.4001116883
Malaysia,Tunisia,132690.671875,144.06340625
Malaysia,Turkey,476878520.9268679,591849.4470920421
Malaysia,Ukraine,3064018.3872070312,2104.286
Malaysia,United Arab Emirates,93197198.94139294,94504.29685919301
Malaysia,United Kingdom,13768939.843261719,8846.52200109197
Malaysia,United States,839354147.0,679638.4833056324
Malaysia,Uruguay,59900.0,57.90800000000001
Malaysia,Uzbekistan,156570.609375,82.632
Malaysia,Vietnam,656745840.0398141,882922.9213143096
Malaysia,Yemen,12787966.875,14082.157
Mali,Australia,88457.7109375,77.9560012817383
Mali,Côte d'Ivoire,4294.37145996094,12.806816707807751
Mali,New Zealand,49661.96484375,65.08
Mali,Senegal,314097.984375,924.12
Malta,Austria,42755.12890625,25.0
Malta,Brazil,108387.0,107.852
Malta,Bulgaria,10510.748046875,9.91800022125244
Malta,Czech Republic,577412.90625,381.83999633789
Malta,Denmark,127.30009865760805,0.0700000016950068
Malta,France,1703461.4351015096,1389.4359417030707
Malta,Germany,7093521.30078125,7925.608286995415
Malta,Greece,25387.503230094917,44.929013273265554
Malta,Italy,1531401.0075683591,951.2315840821825
Malta,Netherlands,6729507.434901177,7726.477627698351
Malta,Poland,1370778.4934082006,1221.6799993515044
Malta,Portugal,111042.6796875,157.75500202178952
Malta,Romania,20122.59008789063,25.3054051151268
Malta,Singapore,11.0979995727539,0.0120000001043081
Malta,Slovenia,1408603.458984375,795.2599906921391
Malta,South Korea,522.0,2.21440002441406
Malta,Spain,371251.7104492188,299.896
Malta,Switzerland,282636.693359375,380.64
Malta,Turkey,119471.7880859375,152.067
Malta,United Kingdom,205018.7109375,109.12
Mauritania,India,73.9430465698242,0.086
Mauritania,Senegal,664405.61328125,876.5500000000001
Mauritius,Comoros,18383.64862060547,25.024
Mauritius,Congo,16400.728515625,54.543
Mauritius,France,102765.5968322754,72.33400163799527
Mauritius,Ghana,137624.390625,303.988
Mauritius,India,166769.03125,238.225
Mauritius,Madagascar,105954.02118682861,88.928
Mauritius,Mayotte,8688.68231201172,9.139
Mauritius,Pakistan,81893.0390625,309.23
Mauritius,Panama,748.242919921875,0.745
Mauritius,Réunion,235444.8526077271,180.40458912072967
Mauritius,Seychelles,71080.01016235352,59.063673530159235
Mauritius,South Africa,248835.3779296875,254.399
Mexico,Algeria,35897.0,24.0
Mexico,Argentina,43735781.68614149,52766.5312324705
Mexico,Aruba,969.0,1.176
Mexico,Austria,189001.82520294187,248.11647278934885
Mexico,Bahamas,66693.0,42.343
Mexico,Bangladesh,95639.0,288.51300000000003
Mexico,Barbados,13291.0,6.354
Mexico,Belarus,28900.0,14.0
Mexico,Belgium,64719513.806396484,127791.53556433623
Mexico,Belize,1266655.0,1143.954616341334
Mexico,Bolivia,90967.0,44.15
Mexico,Brazil,30896207.0,42025.813553872984
Mexico,Canada,788937711.6501373,1000787.5927238282
Mexico,Chile,32508111.523590088,38219.12654760128
Mexico,China (mainland),160191385.0,378589.4037615628
Mexico,Colombia,244698805.5592746,308636.9797493964
Mexico,Costa Rica,30702196.997518305,50614.800877744536
Mexico,Croatia,12329.59140396123,6.120000001043081
Mexico,Cuba,4286777.0,3303.527656488924
Mexico,Czech Republic,8595.219268798828,8.858802423007331
Mexico,Denmark,98337.08673095703,52.09299880266184
Mexico,Dominican Republic,99942482.0,170353.95008483282
Mexico,Ecuador,24470822.83487321,19379.98086856521
Mexico,Egypt,510190.0,321.984
Mexico,El Salvador,14241087.760171657,23312.045092482287
Mexico,France,9916442.88025283,13402.166979070867
Mexico,Germany,61657542.70214847,118615.9525898867
Mexico,Greece,54696.55078125,24.0
Mexico,Guatemala,411676110.0,654869.6867517312
Mexico,Haiti,22878.0,27.105
Mexico,Honduras,465216.2497558594,472.69657598779065
Mexico,Hong Kong SAR,845245.9711303713,762.562961785036
Mexico,Hungary,18815.81689453125,18.85700035095214
Mexico,India,34005145.840023026,55605.998077108954
Mexico,Indonesia,51090727.0,99815.524
Mexico,Ireland,482.364990234375,0.854
Mexico,Israel,290247.0,168.8
Mexico,Italy,18700789.930175785,42225.25260289977
Mexico,Jamaica,94831.0,57.018
Mexico,Japan,430769.3142089844,306.252
Mexico,Kenya,33258.0,24.0
Mexico,Liechtenstein,105923.0,86.80799999999999
Mexico,Malaysia,1260701.7552490234,3189.871747368113
Mexico,Morocco,262971.48974609375,121.0
Mexico,Netherlands,12991559.039440393,7737.9469950010525
Mexico,Netherlands Antilles,61125.0,95.2
Mexico,New Zealand,198553.8744850159,97.274
Mexico,Nicaragua,1265851.255664826,1112.19999454719
Mexico,North Korea,1214.0,1.387
Mexico,Pakistan,2560321.0,4897.263
Mexico,Panama,12060826.0,11970.35328710593
Mexico,Paraguay,471037.240234375,661.971
Mexico,Peru,7136361.814399719,5178.0756232060985
Mexico,Philippines,28292775.0,61178.7163984375
Mexico,Poland,26173928.4773407,49235.89283332183
Mexico,Portugal,2023978.8737792969,2471.1749948263164
Mexico,Qatar,20791.0,12.0
Mexico,Romania,674058.7944030764,533.4419947266581
Mexico,Russia,647122.3598632812,426.0855365496642
Mexico,Saudi Arabia,511841.0,287.0
Mexico,Serbia,594.430419921875,0.3
Mexico,Singapore,302404.3090515136,308.7996643638588
Mexico,Slovakia,496228.53125,500.0
Mexico,Slovenia,1315766.6555633545,645.9816453192414
Mexico,South Africa,65235368.91047394,123256.97542333062
Mexico,South Korea,176232690.0,320915.8689533235
Mexico,Spain,20040957.578269962,18943.07071974001
Mexico,Sweden,195167.0096679927,97.52862001493061
Mexico,Switzerland,281520.919921875,181.3242264026637
Mexico,Taiwan,22676648.661376927,51804.58158747959
Mexico,Thailand,24629346.284110095,35374.68348607867
Mexico,Trinidad and Tobago,354625.0,291.378
Mexico,Tunisia,293669.0,168.0
Mexico,Turkey,5072243.275941137,3677.517363536987
Mexico,United Arab Emirates,680884.0,390.18399999999997
Mexico,United Kingdom,245848.25097656247,389.3041512929374
Mexico,United States,11110378225.0,15377246.518271768
Mexico,Uruguay,19618344.0,11307.178489135691
Mexico,Venezuela,20358391.62161255,21293.120253483557
Mexico,Vietnam,2509256.0,4227.625
Moldova,Austria,33599.359375,44.0
Moldova,Belgium,4815.765502929697,5.460000038146969
Moldova,Estonia,12571.73046875,22.0
Moldova,Finland,13.4167003631592,0.0140000004321337
Moldova,France,2448.76000976563,1.11500000953674
Moldova,Hungary,504.811187744141,0.291999995708466
Moldova,India,26658.328125,49.0
Moldova,Israel,1000.0,0.885763190519012
Moldova,Romania,600060.6815130711,651.2853518173599
Moldova,Russia,78.9400024414063,0.0776999969482422
Moldova,Slovakia,2.03839993476868,0.0080000003799796
Moldova,Turkey,132.87300014495847,0.3745454181710406
Moldova,Ukraine,79341.388671875,101.166
Monaco,Colombia,15883.0302734375,10.14
Mongolia,China (mainland),240788.0,634.6860340655594
Mongolia,South Korea,525622.0,1020.9955981401816
Montenegro,Austria,932009.2507324219,896.8721512109138
Montenegro,Bosnia and Herzegovina,379444.3681640625,356.55600000000004
Montenegro,Bulgaria,21284.66015625,22.3999996185303
Montenegro,Croatia,106.652397155762,0.400000005960464
Montenegro,Germany,104994.5009765625,84.89999961853027
Montenegro,Italy,3884977.9301757812,4303.78
Montenegro,Kosovo,460.935913085938,1.65
Montenegro,Libya,91.9229965209961,0.054
Montenegro,Macedonia,6509.8798828125,5.09
Montenegro,Romania,208408.5751953125,217.60000228881842
Montenegro,Serbia,547226.22397995,525.656518546631
Montenegro,Slovenia,10615.31567382813,8.05499982833862
Montenegro,Switzerland,237408.068359375,173.86
Montenegro,Turkey,204949.9090576172,163.446
Montenegro,United Arab Emirates,96610.11083984375,68.64
Morocco,Algeria,87338802.45996094,103250.092
Morocco,Angola,197184.0,253.05
Morocco,"Areas, nes., Spec Cat, Islands, Other",1269744.9609375,1000.22
Morocco,Austria,138918.953125,72.0
Morocco,Bahrain,200480.34375,160.824
Morocco,Bangladesh,580796.7006835938,1186.307
Morocco,Belgium,144197.73477816582,168.50099951215103
Morocco,Benin,101492.02046203612,79.96505742891131
Morocco,Burkina Faso,459.441497802734,0.256971984863281
Morocco,Cameroon,587425.7520751953,741.975281799316
Morocco,Canada,540556.4222412109,670.197
Morocco,China (mainland),419518.9833984375,1108.162
Morocco,Congo,21500.982421875,32.715
Morocco,Cuba,2028184.794921875,2183.565
Morocco,Czech Republic,36.0093994140625,0.0209999997168779
Morocco,Côte d'Ivoire,598156.0123977661,850.8056191791724
Morocco,Egypt,6587830.262451172,10532.538
Morocco,France,2396450.1584538235,2500.955700780585
Morocco,Gambia,30.4787673950195,0.016
Morocco,Germany,333493.10009765625,296.39999485015835
Morocco,Greece,208833.67651367188,272.2749986648563
Morocco,Guinea,30641.948356628425,28.836342071533203
Morocco,India,62886.2900390626,208.617
Morocco,Italy,4033651.9370117188,2690.924459374501
Morocco,Lebanon,1389979.921875,2998.645
Morocco,Libya,295585.34375,397.73
Morocco,Macedonia,258264.546875,142.624
Morocco,Madagascar,508.1875991821296,0.4432819995880127
Morocco,Mali,4310.405975341799,4.895476058959961
Morocco,Mauritania,796814.7484836581,840.588888448618
Morocco,Mexico,54154.0078125,40.57
Morocco,Niger,136731.6407470703,102.51218759140733
Morocco,Norway,67714.708984375,46.263999999999996
Morocco,Pakistan,29786.296875,64.19
Morocco,Portugal,2172852.800598145,2042.6380645036702
Morocco,Qatar,55403.80859375,76.37
Morocco,Romania,315030.931640625,328.2160053253174
Morocco,Russia,462438.96875,293.55
Morocco,Réunion,1979227.46875,2050.074
Morocco,Senegal,4931485.503197194,6125.259160673055
Morocco,Singapore,159246.34375,379.075
Morocco,Slovenia,21865.373046875,22.2000007629395
Morocco,South Africa,530707.2734375,336.82
Morocco,Spain,7598198.202323917,9787.619204726245
Morocco,Swaziland,151382.5859375,112.83
Morocco,Syria,5339581.476074219,11087.417
Morocco,Thailand,220367.568359375,192.68
Morocco,Togo,3309.68286132813,1.51
Morocco,Tunisia,882755.95703125,869.35
Morocco,Turkey,2688314.6430343385,3839.97603550338
Morocco,Ukraine,34386.2265625,24.5
Morocco,United Arab Emirates,111312.984375,145.035
Morocco,United Kingdom,1746352.375,2773.103
Morocco,United States,1569234.0,2754.71
Morocco,Vietnam,114133.38671875,251.127
Mozambique,Botswana,296350.1717529297,317.17240625
Mozambique,Canada,1963.66650390625,1.93
Mozambique,Chile,24531.5205078125,11.0
Mozambique,India,32174.685546875,62.0
Mozambique,Indonesia,1102039.0,909.2620000000001
Mozambique,Kenya,489672.859375,1112.165
Mozambique,South Africa,142236.8350868225,198.27670999908446
Mozambique,Switzerland,214988.671875,100.0
Mozambique,Thailand,833524.0625,742.74
Myanmar,China (mainland),60384255.0,66840.288
Myanmar,India,644109.451171875,438.827
Myanmar,Indonesia,1331229.0,1236.6619999999998
Myanmar,Japan,126043.4541015625,483.0
Myanmar,Malaysia,522112.6328125,388.868
Myanmar,Mexico,25.0,0.1
Myanmar,Philippines,19086816.0,31000.0
Myanmar,Singapore,158585.83203125,271.90000534057674
Myanmar,South Korea,150.0,0.1
Myanmar,Taiwan,2544090.8984375,1778.0
Myanmar,Thailand,4850239.245465994,6028.037921599013
Myanmar,United States,19300.0,9.96
Namibia,Austria,118750.48046875,68.6999988555908
Namibia,Botswana,23977.346389770526,27.43
Namibia,Canada,68.67040252685543,0.0329354861933918
Namibia,France,713.241577148438,0.495999991893768
Namibia,Germany,9639.900390625,7.30000019073486
Namibia,Ireland,1778.53662109375,2.059
Namibia,Kenya,156.416166305542,0.081
Namibia,Netherlands,300.006195068359,0.194999992847443
Namibia,Senegal,5804.26171875,7.799
Namibia,Singapore,850215.4609375,796.8699970245366
Namibia,South Africa,308937.0771794395,347.90393545282285
Namibia,United Kingdom,128910.40625,78.0
Nepal,Germany,2535.39990234375,2.09999990463257
Nepal,India,153782381.0523606,171348.36092653652
Netherlands,Algeria,15431267.745056033,28720.541681345854
Netherlands,Angola,421436.12037658686,302.77888482152673
Netherlands,"Areas, nes., Spec Cat, Islands, Other",8111947.480558513,3989.044294790597
Netherlands,Argentina,4221735.063446045,2989.3605364898663
Netherlands,Aruba,53137.906143188484,34.327999405562934
Netherlands,Australia,3248528.862121583,2153.254680283313
Netherlands,Austria,1177927724.076429,1360586.9090110108
Netherlands,Azerbaijan,122702.48159027101,129.35728589789366
Netherlands,Bahamas,20690.32632446289,25.390000849962206
Netherlands,Bahrain,249251.1123046877,280.73200002312694
Netherlands,Bangladesh,95660520.70025396,185942.28612167353
Netherlands,Belarus,237066.38216400155,120.76900127157576
Netherlands,Belgium,4441501906.623244,5579604.280357147
Netherlands,Bolivia,72323.54345703125,101.66200160980225
Netherlands,"Bonaire, Saint Eustatius and Saba",3563.1936950683657,2.49399996548891
Netherlands,Bosnia and Herzegovina,1929826.1087951665,1495.94989570048
Netherlands,Brazil,151554671.0,149918.0245219273
Netherlands,Brunei Darussalam,7123.3662109375,10.9399995803833
Netherlands,Bulgaria,12232467.85910237,10523.20472225172
Netherlands,Cameroon,40118.225830078096,27.20199980936014
Netherlands,Canada,68945856.39193942,77077.09547438408
Netherlands,Cape Verde,1164.92053222656,0.529358098782643
Netherlands,Cayman Islands,70.651496887207,0.0439999997615814
Netherlands,Chile,19750039.294263363,16461.789811052255
Netherlands,China (mainland),135078293.72114468,157965.309730469
Netherlands,Colombia,4657657.361526495,4676.92696596262
Netherlands,Congo,189016.5703125,114.08699989318849
Netherlands,Croatia,4856866.742641806,3110.649877173595
Netherlands,Cuba,2962202.0920410166,2936.8533886653154
Netherlands,Curacao,56871.51364135743,64.3904577804451
Netherlands,Cyprus,240069.60131609446,153.28267455510408
Netherlands,Czech Republic,384102880.494187,325800.1455115067
Netherlands,Côte d'Ivoire,649824.5030212402,564.1710003614426
Netherlands,Denmark,402394078.4200809,356174.8104344817
Netherlands,Dominican Republic,931256.2513217926,1595.3635928509239
Netherlands,Ecuador,14955016.136013027,13497.701260122327
Netherlands,Egypt,77717596.09897426,125531.25618601782
Netherlands,El Salvador,253442.8143615723,164.05200025439262
Netherlands,Equatorial Guinea,2752.667053222661,3.6160000413656213
Netherlands,Eritrea,4255.56005859375,1.89999997615814
Netherlands,Estonia,98986459.4316896,79253.79611403315
Netherlands,Ethiopia,2004.84153747559,1.75200003385544
Netherlands,Faroe Islands,2992.28295898438,5.90000009536743
Netherlands,Finland,202880199.8209524,204449.8679993886
Netherlands,France,2027879797.2143464,2438451.075740504
Netherlands,Gabon,10907.856140136715,11.82500004768372
Netherlands,Gambia,114.879997253418,0.200000002980232
Netherlands,Georgia,66274.703125,103.360000610352
Netherlands,Germany,7511989248.892945,9582280.405479698
Netherlands,Ghana,172803.39748764038,349.9138485158916
Netherlands,Gibraltar,1788.3370132446269,1.0800000140443438
Netherlands,Greece,147686712.53756252,163295.07444841732
Netherlands,Guyana,427734.8576202393,457.3993658003044
Netherlands,Hong Kong SAR,1194156.8899559972,550.1515672312189
Netherlands,Hungary,100846793.55785143,84697.04756879003
Netherlands,Iceland,16079911.741863258,19843.230923804756
Netherlands,India,171141615.4305205,196709.61790142773
Netherlands,Indonesia,13015989.615488049,7619.48665531271
Netherlands,Iran,6103896.287109375,5082.470102310178
Netherlands,Iraq,1393379.0388183594,2850.6015459109412
Netherlands,Ireland,12595017.752896309,8733.278891470762
Netherlands,Israel,12335648.87294388,12143.574925801235
Netherlands,Italy,2029900451.3166635,1749372.2076862694
Netherlands,Japan,49066214.55772808,30468.73118287243
Netherlands,Jordan,8479791.706775665,9526.518844111653
Netherlands,Kazakhstan,166059.74100494434,116.31699803355153
Netherlands,Kenya,2763337.492527008,3321.1960121947354
Netherlands,Kosovo,33466.39730834962,64.13200008869168
Netherlands,Kuwait,135493.24333190912,61.826982444197334
Netherlands,Kyrgyzstan,5118.068435668946,5.5150001347065
Netherlands,Latvia,13024535.787486615,8425.21404075964
Netherlands,Lebanon,2270981.3228111267,2656.1528255522726
Netherlands,Libya,24625.453186035156,24.924999833106984
Netherlands,Liechtenstein,13481.258476257324,17.513999251648748
Netherlands,Lithuania,9647823.270341098,8005.947213512829
Netherlands,Luxembourg,351365518.1908808,290550.4226317199
