,Export_country,Import_country,Month,Year,Nominal Value (SUM),Tons (SUM),Price,log_Price
112158,Switzerland,Thailand,4,2016,16140.751953125,0.0241000003814697,669740.7343418756,13.414645952808543
112161,Brazil,Norway,4,2016,765.088562011719,0.002,382544.2810058595,12.854599692883786
112244,Switzerland,Malta,4,2016,524.185180664063,0.0011000000238418,476531.9720933222,13.074290097607856
112272,Belgium,Liechtenstein,4,2016,2128.50952148438,0.0500000007450581,42570.1897953423,10.658909517241725
112278,Belgium,Malta,4,2016,432.282592773438,0.006000000052154,72047.09816931476,11.18507532538155
112311,Estonia,Italy,4,2016,14083.7900390625,0.0696602722787222,202178.2226562501,12.216904877771446
112336,Philippines,Lebanon,4,2016,51250.0,0.6,85416.66666666667,11.355296520766643
112339,Denmark,Canada,4,2016,2481.37012767792,0.0510793046357429,48578.77657836348,10.790942018590709
112360,United Kingdom,Gibraltar,4,2016,3030.82788085938,0.009,336758.65342882,12.727121790835756
112370,Finland,Israel,4,2016,4052.79125976563,0.0049999998882412,810558.2700705153,13.60547851155328
112374,Denmark,Mauritius,4,2016,57.8646011352539,0.0001745425940421,331521.37707584427,12.711447572428913
112375,Egypt,Ghana,4,2016,59.4994659423828,0.0004600000083446,129346.66274571775,11.77025138709362
112389,Denmark,Greenland,4,2016,62.4029998779297,0.0010000000474974,62402.99691394648,11.041368580671328
112406,United States,El Salvador,4,2016,149515.0,2.479,60312.62605889471,11.007296748174822
112414,Bulgaria,Austria,4,2016,394182.728350043,4.50021938883437,87591.89148157125,11.380443709644505
112438,Denmark,Chile,4,2016,2825.15405273438,0.0570000000298023,49564.106162408,10.811022184659842
112449,Switzerland,United Arab Emirates,4,2016,2073.90489196777,0.0044199999570846,469209.2561321368,13.05880412304372
112460,Switzerland,Ukraine,4,2016,937.305349349976,0.0008559999968856,1094982.8887384676,13.90624929438778
112485,Brazil,Nicaragua,4,2016,30.0,0.001,30000.0,10.308952660644293
112505,Brazil,Bulgaria,4,2016,11.0,0.0002444444444444,45000.00000000008,10.714417768752458
112527,Switzerland,Mexico,4,2016,5811.70861434937,0.0191500007510185,303483.4666541865,12.623082412393842
112536,Hong Kong SAR,Iceland,4,2016,65.9257888793945,0.001,65925.7888793945,11.096284977466077
112541,Mexico,Panama,4,2016,36.0,0.000560119683693,64271.978021978,11.070879014645712
112550,Switzerland,Singapore,4,2016,1198.87902832031,0.0033340001106262,359591.778206368,12.792724717598446
112556,Switzerland,Gaza Strip,4,2016,257.421630859375,0.0005,514843.26171875,13.151617787145993
112575,Switzerland,Estonia,4,2016,90.3051681518555,0.0001000000014901,903051.6680620376,13.713535048992608
112586,Canada,Poland,4,2016,2236.29663085938,0.0219999998807907,101649.84740804488,11.5292893179048
112593,Canada,Luxembourg,4,2016,281.380798339844,0.0099999997764825,28138.08046291951,10.244879114515111
112607,Costa Rica,Switzerland,4,2016,90.3051681518555,0.0016000000238418,56440.72925387721,10.940946326752822
112610,Sweden,Ghana,4,2016,3861.04370117188,0.0040000001899898,965260.8794455372,13.780153685179812
112640,Switzerland,Nigeria,4,2016,186.838287353516,0.0003000000119209,622794.2664307659,13.3419715127833
112646,Switzerland,Morocco,4,2016,1336.93170166016,0.0023999999165535,557054.8950601838,13.23041906891889
112649,Switzerland,Russia,4,2016,1875.64875030518,0.0125000002384186,150051.89716240135,11.918736494323417
112650,Switzerland,Tanzania,4,2016,5.18995237350464,0.0001000000014901,51899.522961683295,10.857064877622014
112651,Switzerland,Oman,4,2016,18189.7444152832,0.211073612007116,86177.25466634816,11.364161554853048
112652,Switzerland,Indonesia,4,2016,8746.107421875,0.0055,1590201.3494318184,14.279371201041675
112653,Switzerland,Bahrain,4,2016,749.429077148438,0.0027000000476837,277566.3199677938,12.533815174489789
112654,Switzerland,Tunisia,4,2016,756.695053100586,0.0017246996252406,438740.1968589314,12.991662710171129
112655,Switzerland,Pakistan,4,2016,103.799041748047,0.0001000000014901,1037990.402013209,13.852797096049816
112656,Switzerland,Taiwan,4,2016,2928.17111206055,0.005199999988079,563109.8305333351,13.24122996897229
112657,Switzerland,Macedonia,4,2016,518.995239257813,6.0,86.49920654296882,4.460135240982107
112658,Switzerland,Egypt,4,2016,27853.4351491928,0.0282000000029802,987710.4661790504,13.803144883356277
112659,Switzerland,Vietnam,4,2016,20094.4572868347,0.256327996827662,78393.53303394667,11.26949671612437
112661,Switzerland,Saudi Arabia,4,2016,467.095703125,0.0045,103799.04513888888,11.5502120506243
112662,Switzerland,South Korea,4,2016,1283.994140625,0.019901909331527,64516.12854003912,11.07467052640968
112664,Switzerland,Ireland,4,2016,20394.435546875,0.44237047960138,46102.61418269236,10.738624934159883
112668,Switzerland,Latvia,4,2016,10.3799047470093,2.02418475608915e-05,512794.33439978654,13.147630136165214
112670,Switzerland,Turkey,4,2016,17003.322265625,0.310758991710626,54715.46349158654,10.90990164483168
112680,United Kingdom,Congo,4,2016,1811.72399902344,0.051,35523.99998085177,10.477963802839373
112682,United States,Hungary,4,2016,17248.0,0.131,131664.12213740457,11.788009429489708
112688,Sweden,Egypt,4,2016,4460.11279296875,0.101000003516674,44159.53106607995,10.695564061919956
112695,Luxembourg,Philippines,4,2016,49.9224014282227,0.0010000000474974,49922.39905703605,10.818225059922131
112801,China (mainland),Bosnia and Herzegovina,4,2016,1194.0,0.041392,28846.153846153848,10.269731947491012
112824,Italy,Senegal,4,2016,1998.03063964844,19.8,100.91063836608282,4.614235356549806
112835,Denmark,Singapore,4,2016,8401.71298217773,0.0139999995008111,600122.3772680114,13.304888875514193
112859,Indonesia,Hong Kong SAR,4,2016,500.0,0.0006021194605009,830400.0000000005,13.629662791393764
112879,Lithuania,Switzerland,4,2016,204.484115600586,0.0051999998092651,39323.86982711899,10.579586988215825
112882,Denmark,Mexico,4,2016,32557.3468475342,0.257000012206845,126682.27743635516,11.749437478359267
112884,Estonia,China (mainland),4,2016,541.204223632813,0.0151887560691322,35631.899094929264,10.480996557626538
112917,Finland,Romania,4,2016,4538.39990234375,0.0089999996125698,504266.6775235427,13.130860529188304
112924,Pakistan,United Kingdom,4,2016,1302.35302734375,0.02,65117.6513671875,11.083950933797327
112937,Costa Rica,Ireland,4,2016,8202.0234375,0.01,820202.34375,13.61730634947076
112945,Cyprus,Italy,4,2016,35039.8515625,0.117663814293429,297796.3256835948,12.604165060954434
112948,Ireland,China (mainland),4,2016,4604.20703125,0.011,418564.2755681818,12.944585742705662
112966,Czech Republic,Tanzania,4,2016,481.070404052734,0.0049999998882412,96214.08296109916,11.474331018466476
112967,Czech Republic,Kenya,4,2016,609.280212402344,0.0049999998882412,121856.04520416367,11.710595669674705
112968,Czech Republic,Ethiopia,4,2016,3567.18237304688,0.0149999996647239,237812.163518641,12.379236412135237
112972,Czech Republic,Argentina,4,2016,1628.15100097656,0.0419999994337559,38765.500545888,10.56528596888462
112974,Czech Republic,Tunisia,4,2016,530.992797851563,0.0020000000949949,265496.38631538016,12.489356508706644
112977,Czech Republic,Thailand,4,2016,2659.50244140625,0.0199999995529652,132975.12504253793,11.79791735995629
112982,Czech Republic,Israel,4,2016,223.516204833984,0.003000000026077,74505.40096370148,11.218626897896998
113003,Finland,Philippines,4,2016,1096.02355957031,0.0099999997764825,109602.35840683464,11.604614171575072
113024,Norway,Angola,4,2016,3263.2001953125,0.0152230793865657,214358.74519528943,12.275406269865629
113042,France,New Zealand,4,2016,1159.56115722656,0.0299999993294477,38652.03943815913,10.562354819458095
113139,Denmark,Cuba,4,2016,15.8844003677368,0.0001385014842101,114687.58229066928,11.64996703475159
113143,Denmark,Hong Kong SAR,4,2016,17775.77734375,0.0240000002086163,740657.3828848666,13.51529342607618
113145,Denmark,United Arab Emirates,4,2016,62.4029998779297,0.0010000000474974,62402.99691394648,11.041368580671328
113169,Ireland,France,4,2016,2196.58569335938,0.0010000000474974,2196585.589027166,14.602414707733583
113191,Egypt,United Arab Emirates,4,2016,1013.98016357422,11.41,88.86767428345486,4.487148457535716
113201,Pakistan,Czech Republic,4,2016,6301.568359375,0.114000000059605,55276.91540421245,10.920110657395057
113202,Hungary,Ireland,4,2016,786.277770996094,0.016,49142.360687255874,10.802476684954982
113273,Estonia,Canada,4,2016,532524.5,19.003999710083,28021.70638412803,10.240734716827893
113288,Hungary,Portugal,4,2016,39.7109985351563,0.0002924750279283,135775.68935178212,11.81875946005298
113292,Finland,Qatar,4,2016,187.208999633789,0.0070000002160668,26744.141979323824,10.19407073691488
113295,Finland,Egypt,4,2016,1346.77014160156,0.0209999997168779,64131.91236946294,11.068697371898873
113297,Finland,United Arab Emirates,4,2016,6126.83984375,0.224999994039536,27230.40002691475,10.21208927622882
113307,Finland,Hungary,4,2016,58.9991989135742,0.0020000000949949,29499.598055631413,10.292131917002251
113321,United Kingdom,Botswana,4,2016,15107.5771484375,0.4,37768.94287109375,10.53924242672847
113328,France,Angola,4,2016,460.647613525391,0.0012054216312178,382146.463607093,12.853559226688905
113339,France,Vietnam,4,2016,2245003.5,82.8659973144531,27091.97466701384,10.206992825261784
113369,Ireland,Qatar,4,2016,33041.8203125,0.718,46019.24834610028,10.736815030255192
113492,Greece,Croatia,4,2016,687.567626953125,0.0199999995529652,34378.38211607291,10.44518321896022
113510,Philippines,Canada,4,2016,14800.0,0.154,96103.8961038961,11.473185136320714
113547,Croatia,Norway,4,2016,161.911254882813,0.004,40477.81372070325,10.608509293626907
113603,Philippines,Hong Kong SAR,4,2016,4177.0,0.05286670842086,79010.02587011547,11.277330033145097
113655,India,Morocco,4,2016,1291.41491699219,0.0355,36377.8849856955,10.501716313650263
113658,India,Ireland,4,2016,164.516998291016,0.006,27419.49971516933,10.2190097076971
113679,United States,Ghana,4,2016,97412.0,0.332,293409.6385542168,12.589324995392792
113696,Ireland,Italy,4,2016,2710.55932617188,0.001,2710559.32617188,14.81266556498105
113730,Mexico,Czech Republic,4,2016,1394.42333984375,0.0329999998211861,42255.25295150232,10.651483955270033
113733,Italy,Uruguay,4,2016,8280.310546875,0.279,29678.532426075268,10.29817924949799
113743,Italy,Colombia,4,2016,12982.0927734375,0.0222381800594622,583774.9644406582,13.277270852687922
113813,Philippines,Israel,4,2016,130192.0,2.2,59178.181818181816,10.988308202572169
113821,Norway,Singapore,4,2016,1673.81402587891,0.014484367691738,115560.03420388636,11.657545450563914
113822,Netherlands,Kuwait,4,2016,1940.16595458984,0.0552909299556792,35090.13062621777,10.465675191175569
113825,Singapore,Brazil,4,2016,3220.0,0.032,100625.0,11.519156014720863
113910,Luxembourg,Japan,4,2016,3339.12768554688,0.0500000007450581,66782.55271579996,11.10919713852028
113933,Latvia,Romania,4,2016,72.6144027709961,0.0006619395993046,109699.43911390068,11.605499533341414
113934,Latvia,Italy,4,2016,8653.59375,0.0189018890226365,457816.3452148429,13.034223389696445
113989,United States,Kazakhstan,4,2016,42234.0,0.55,76789.0909090909,11.248817863591809
114003,Netherlands,South Korea,4,2016,2489.0,0.0531146278656264,46860.91383896861,10.754939213343436
114031,Norway,Bahamas,4,2016,11151.6534423828,0.081420824347826,136963.16061286055,11.82746726801395
114046,Pakistan,United States,4,2016,3450.0,0.073,47260.27397260274,10.763425347859153
114066,Philippines,Sri Lanka,4,2016,12450.0,0.165,75454.54545454546,11.23128570697441
114069,Philippines,China (mainland),4,2016,1551.0,0.0418799991607666,37034.384696286834,10.519602076195342
114070,Philippines,Denmark,4,2016,914.487609863281,0.0219999998807907,41567.61885538763,10.635076750244966
114079,Poland,Taiwan,4,2016,38751.12890625,1.22000002861023,31763.21967007949,10.366064285225477
114123,Portugal,Sweden,4,2016,2487.04321289063,0.05799999833107,42880.05662852488,10.666162116371725
114155,United States,Greece,4,2016,67714.0,0.656,103222.56097560975,11.544642722241765
114183,Russia,Slovenia,4,2016,5005528.28027344,38164.144,131.15788160408997,4.876401800611569
114203,South Africa,Madagascar,4,2016,98.7879409790039,0.0031900000572204,30968.00602100325,10.340709886684074
114229,Singapore,Mexico,4,2016,881.742736816406,0.0081606214014826,108048.47981995644,11.590335292608447
114231,Singapore,France,4,2016,9779.11767959595,0.221074136824256,44234.562305992,10.697261715124371
114307,Sweden,Iraq,4,2016,206718.453125,1.79299998283386,115291.94372789604,11.655222831551407
114357,Thailand,Hong Kong SAR,4,2016,160213.788514264,4.41429445333478,36294.31389499412,10.49941636597212
114365,Thailand,Belgium,4,2016,4665.47509765625,0.0489999987185001,95213.7799933204,11.463879958133496
114427,Taiwan,Luxembourg,4,2016,982.563598632813,0.0020000000949949,491281.7759817749,13.10477312400606
114509,United States,Malaysia,4,2016,426214.0,13.6,31339.26470588236,10.352627053793118
114525,United States,Ukraine,4,2016,4728.0,0.049,96489.79591836734,11.477192539957445
114607,Australia,Fiji,5,2016,496.160400390625,0.0099999997764825,49616.04114806745,10.812069470670494
114614,Denmark,Qatar,5,2016,65.6095962524414,0.0010000000474974,65609.59313615304,11.091477201072218
114643,Switzerland,Thailand,5,2016,11576.1480712891,0.295505002498627,39174.11879124749,10.575771572810345
114669,Luxembourg,Norway,5,2016,291.849609375,0.0049999998882412,58369.92317966946,10.974556022104275
114683,Switzerland,Tunisia,5,2016,593.22900390625,0.0006000000238418,988714.9672224136,13.804161366055675
114699,Estonia,Turkey,5,2016,140.268798828125,0.005,28053.759765625,10.24187793995875
114730,Bulgaria,Peru,5,2016,4089.93603515625,0.147259994506836,27773.57183023927,10.231840193932504
114780,Argentina,Ecuador,5,2016,8000.0,0.124,64516.12903225807,11.074670534039074
114786,Switzerland,New Zealand,5,2016,593.22900390625,0.0053000001907348,111929.9967089241,11.62562892548033
114787,Argentina,United States,5,2016,79212.0,785.872,100.79504041370603,4.613089152181818
114833,Denmark,Bahrain,5,2016,14.7055997848511,0.0002176179837891,67575.29653018339,11.120997759299035
114857,Norway,Indonesia,5,2016,11067.9599609375,0.356,31089.775171172754,10.344634271478654
114862,Sweden,Kazakhstan,5,2016,2536.150390625,0.0049999998882412,507230.0894624761,13.136720004995508
114884,Australia,France,5,2016,783.921569824219,0.0270000007003546,29034.13146259376,10.276227363895456
114890,New Zealand,Bermuda,5,2016,6732.123046875,0.009,748013.671875,13.52517653469733
114907,Switzerland,Nigeria,5,2016,239.337219238281,0.0004000000059604,598343.039179697,13.301919512575086
114931,Belgium,Philippines,5,2016,83.7088012695313,9.13951337636854e-05,915899.9809111482,13.727662446549443
114941,Czech Republic,Thailand,5,2016,624.422424316406,0.0052273757166206,119452.37116418214,11.690673003240752
114964,Hong Kong SAR,Sri Lanka,5,2016,2342.99577915668,0.0052999999523162,442074.6792898953,12.999234104457544
114977,United Kingdom,Philippines,5,2016,8250.0380859375,0.0911003589738315,90559.88559065192,11.413766630082105
115047,France,Madagascar,5,2016,226.240005493164,2.5,90.4960021972656,4.505305675114304
115071,Venezuela,Germany,5,2016,3368713.5,31348.5,107.46011770898129,4.677119780674925
115074,Switzerland,Indonesia,5,2016,10330.3671875,0.0065,1589287.2596153847,14.278796209303056
115077,Singapore,Netherlands,5,2016,436.643188476563,0.003000000026077,145547.72822703686,11.888259340855717
115087,Switzerland,Iran,5,2016,1288.73889160156,0.0055460000038147,232372.6813406289,12.35609774688092
115131,Switzerland,Finland,5,2016,10.2280864715576,0.0001049999967217,97410.35038946256,11.486687750816971
115214,Brazil,Norway,5,2016,3455.12890625,0.022,157051.31392045456,11.964327871187477
115217,Switzerland,Pakistan,5,2016,7307.9677734375,0.00425,1719521.8290441176,14.357556803769002
115253,Hong Kong SAR,Spain,5,2016,29849.052734375,0.28,106603.759765625,11.576874059938303
115267,Switzerland,Australia,5,2016,18.4105548858643,0.0002000000029802,92052.7730576284,11.430117311765615
115294,Bulgaria,Austria,5,2016,283694.7734375,5.5,51580.86789772727,10.850906105538972
115310,Canada,Senegal,5,2016,6331.1123046875,0.225387670087289,28089.87866210944,10.243164600477334
115318,Switzerland,Oman,5,2016,2.04561734199524,5.03746396227828e-06,406080.7893244113,12.91430740727206
115336,Belarus,Italy,5,2016,1631.1904296875,0.009,181243.3810763889,12.107596053850882
115345,Switzerland,Norway,5,2016,1795.02911376953,0.0091999998092651,195111.8642374092,12.181328335820252
115360,Taiwan,Portugal,5,2016,8072.2431640625,0.0089999996125698,896915.9457283127,13.70671743066175
115400,United Kingdom,New Zealand,5,2016,4364.10888671875,0.034,128356.14372702203,11.762564052134785
115403,Venezuela,Mexico,5,2016,6340710.5,66725.0,95.02750843012365,4.554166412107788
115406,Switzerland,Malta,5,2016,1361.35827636719,0.002,680679.138183595,13.430846311373616
